id	has_phys_det	num_phys_boxes	yolo_conf_max	stn_pmax_max	stn_entropy_mean	p_b2_max	p_b3_max	p_b6_max	p_b7_max	p_b8_max	tem_pc1	tem_pc2	tem_pc3	hum_pc1	hum_pc2	hum_pc3	dew_pc1	dew_pc2	dew_pc3	co2_pc1	area	grow
1196130_20211030_2_3_c5_3_2_13_1_300	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196131_20211030_2_3_c5_3_2_13_1_301	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196134_20211030_2_3_c5_3_2_13_1_304	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196136_20211030_2_3_c5_3_2_13_1_306	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196140_20211030_2_3_c5_3_2_13_1_310	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196142_20211030_2_3_c5_3_2_13_1_312	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196145_20211030_2_3_c5_3_2_13_1_315	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196153_20211030_2_3_c5_3_2_13_1_323	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196159_20211030_2_3_c5_3_2_13_1_329	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196162_20211030_2_3_c5_3_2_13_1_332	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196165_20211030_2_3_c5_3_2_13_1_335	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196166_20211030_2_3_c5_3_2_13_1_336	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196167_20211030_2_3_c5_3_2_13_1_337	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196172_20211030_2_3_c5_3_2_13_1_342	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196175_20211030_2_3_c5_3_2_13_1_345	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196177_20211030_2_3_c5_3_2_13_1_347	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196178_20211030_2_3_c5_3_2_13_1_348	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196183_20211030_2_3_c5_3_2_13_1_353	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196185_20211030_2_3_c5_3_2_13_1_355	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196186_20211030_2_3_c5_3_2_13_1_356	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196188_20211030_2_3_c5_3_2_13_1_358	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196192_20211030_2_3_c5_3_2_13_1_362	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196193_20211030_2_3_c5_3_2_13_1_363	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196194_20211030_2_3_c5_3_2_13_1_364	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196197_20211030_2_3_c5_3_2_13_1_367	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196204_20211030_2_3_c5_3_2_13_1_374	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196208_20211030_2_3_c5_3_2_13_1_378	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196213_20211030_2_3_c5_3_2_13_1_383	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196226_20211030_2_3_c5_3_2_13_1_396	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196229_20211030_2_3_c5_3_2_13_1_399	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196239_20211030_2_3_c5_3_2_13_1_409	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196248_20211030_2_3_c5_3_2_13_1_418	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196251_20211030_2_3_c5_3_2_13_1_421	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196256_20211030_2_3_c5_3_2_13_1_426	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196260_20211030_2_3_c5_3_2_13_1_430	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196262_20211030_2_3_c5_3_2_13_1_432	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196263_20211030_2_3_c5_3_2_13_1_433	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196266_20211030_2_3_c5_3_2_13_1_436	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196267_20211030_2_3_c5_3_2_13_1_437	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196270_20211030_2_3_c5_3_2_13_1_440	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196273_20211030_2_3_c5_3_2_13_1_443	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196275_20211030_2_3_c5_3_2_13_1_445	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196278_20211030_2_3_c5_3_2_13_1_448	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196280_20211030_2_3_c5_3_2_13_1_450	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196283_20211030_2_3_c5_3_2_13_1_453	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196288_20211030_2_3_c5_3_2_13_1_458	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196289_20211030_2_3_c5_3_2_13_1_459	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196296_20211030_2_3_c5_3_2_13_1_466	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196299_20211030_2_3_c5_3_2_13_1_469	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196303_20211030_2_3_c5_3_2_13_1_473	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196307_20211030_2_3_c5_3_2_13_1_477	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196309_20211030_2_3_c5_3_2_13_1_479	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196313_20211030_2_3_c5_3_2_13_1_483	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196314_20211030_2_3_c5_3_2_13_1_484	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196315_20211030_2_3_c5_3_2_13_1_485	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196321_20211030_2_3_c5_3_2_13_1_491	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196322_20211030_2_3_c5_3_2_13_1_492	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196334_20211030_2_3_c5_3_2_13_1_504	0	0	0	0	0	0	0	0	0	0	-10.86124677	20.78874183	-1.824499257	-93.48258879	55.31297203	-39.16862296	-14.75756096	-7.766484346	-11.83091946	1632.884539	3	13
1196336_20211030_2_3_c5_3_2_13_1_506	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196343_20211030_2_3_c5_3_2_13_1_513	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196347_20211030_2_3_c5_3_2_13_1_517	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196348_20211030_2_3_c5_3_2_13_1_518	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196351_20211030_2_3_c5_3_2_13_1_521	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196355_20211030_2_3_c5_3_2_13_1_525	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196359_20211030_2_3_c5_3_2_13_1_529	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196361_20211030_2_3_c5_3_2_13_1_531	0	0	0	0	0	0	0	0	0	0	-12.12688622	18.28462813	-0.38767525	-85.24839373	48.06118369	-48.9882802	-14.68818955	-8.159748964	-11.74502003	1634.65274	3	13
1196372_20211030_2_3_c5_3_2_13_1_542	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196373_20211030_2_3_c5_3_2_13_1_543	0	0	0	0	0	0	0	0	0	0	-12.72244801	16.95595565	0.255402865	-80.65701301	44.02554165	-53.52545396	-14.65700911	-8.377619132	-11.6509228	1635.464618	3	13
1196375_20211030_2_3_c5_3_2_13_1_545	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196377_20211030_2_3_c5_3_2_13_1_547	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196379_20211030_2_3_c5_3_2_13_1_549	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196381_20211030_2_3_c5_3_2_13_1_551	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196383_20211030_2_3_c5_3_2_13_1_553	0	0	0	0	0	0	0	0	0	0	-16.73614134	5.285888526	2.556157684	-34.49266982	5.58001675	-77.71093555	-14.63300954	-10.62943499	-10.21935157	1642.615704	3	13
1196384_20211030_2_3_c5_3_2_13_1_554	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196386_20211030_2_3_c5_3_2_13_1_556	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196387_20211030_2_3_c5_3_2_13_1_557	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196388_20211030_2_3_c5_3_2_13_1_558	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196389_20211030_2_3_c5_3_2_13_1_559	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196394_20211030_2_3_c5_3_2_13_1_564	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196403_20211030_2_3_c5_3_2_13_1_573	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196404_20211030_2_3_c5_3_2_13_1_574	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196406_20211030_2_3_c5_3_2_13_1_576	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196407_20211030_2_3_c5_3_2_13_1_577	0	0	0	0	0	0	0	0	0	0	-17.13670454	3.834657178	2.462265143	-27.86954302	0.455880883	-78.96041453	-14.66982989	-11.00106728	-9.950974525	1643.56168	3	13
1196411_20211030_2_3_c5_3_2_13_1_581	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196412_20211030_2_3_c5_3_2_13_1_582	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196414_20211030_2_3_c5_3_2_13_1_584	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196415_20211030_2_3_c5_3_2_13_1_585	0	0	0	0	0	0	0	0	0	0	-11.50733282	19.56384879	-1.085358051	-89.51167776	51.83800189	-44.1807438	-14.72502116	-7.96320911	-11.81271417	1633.847031	3	13
1196419_20211030_2_3_c5_3_2_13_1_589	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196424_20211030_2_3_c5_3_2_13_1_594	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196430_20211030_2_3_c5_3_2_13_1_600	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196433_20211030_2_3_c5_3_2_13_1_603	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196444_20211030_2_3_c5_3_2_13_1_614	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196445_20211030_2_3_c5_3_2_13_1_615	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196455_20211030_2_3_c5_3_2_13_1_625	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
1196456_20211030_2_3_c5_3_2_13_1_626	0	0	0	0	0	0	0	0	0	0	-17.83563597	1.03166939	2.121193874	-14.44363123	-9.662565587	-80.22760324	-14.74460773	-11.68716396	-9.32705397	1645.52211	3	13
256904_20210830_2_2_b7_3_2_11_0_0	1	1	0.696847916	0.996521235	0.023345264	2.44E-05	2.24E-07	0.003450072	0.996521235	4.04E-06	48.0268632	-9.921267797	19.22758982	-5.809096294	-5.234550329	-26.64369631	51.60793208	10.02282181	2.120166694	1360.125113	3	11
256910_20210830_2_2_b2_1_2_13_2_3	1	1	0.805328667	0.999938011	0.000706361	0.999938011	6.97E-06	1.30E-06	4.73E-06	4.90E-05	47.85809486	-10.96617363	19.15298646	-2.344787054	-7.666384258	-26.92846102	51.61670326	9.980144544	2.011772629	1360.448077	1	13
256911_20210830_2_1_a6_3_2_12_2_0	0	0	0	0	0	0	0	0	0	0	47.85809486	-10.96617363	19.15298646	-2.344787054	-7.666384258	-26.92846102	51.61670326	9.980144544	2.011772629	1360.448077	3	12
256926_20210830_2_1_a6_3_2_12_3_9	0	0	0	0	0	0	0	0	0	0	47.71306579	-12.00507687	19.0523234	1.205760064	-10.03124631	-26.94215531	51.64021005	9.989034531	1.911331556	1360.67337	3	12
256935_20210830_2_1_a6_3_2_13_1_0	1	1	0.165552884	0.677552044	0.635204732	1.48E-06	0.000922707	1.44E-05	0.321509272	0.677552044	47.51949418	-14.03928121	18.82993776	8.036472823	-14.77686615	-26.64141255	51.70319066	10.02279403	1.740191174	1360.998485	3	13
256936_20210830_2_1_a6_3_2_11_1_0	0	0	0	0	0	0	0	0	0	0	47.46379424	-15.03527527	18.69382008	11.32960632	-17.1420222	-26.31663018	51.73352868	10.02079822	1.654029358	1360.988232	3	11
256937_20210830_2_1_a6_3_2_11_1_1	0	0	0	0	0	0	0	0	0	0	47.46379424	-15.03527527	18.69382008	11.32960632	-17.1420222	-26.31663018	51.73352868	10.02079822	1.654029358	1360.988232	3	11
256942_20210830_2_1_a6_3_2_13_2_6	0	0	0	0	0	0	0	0	0	0	47.46379424	-15.03527527	18.69382008	11.32960632	-17.1420222	-26.31663018	51.73352868	10.02079822	1.654029358	1360.988232	3	13
256943_20210830_2_1_a6_3_2_13_2_0	0	0	0	0	0	0	0	0	0	0	47.46379424	-15.03527527	18.69382008	11.32960632	-17.1420222	-26.31663018	51.73352868	10.02079822	1.654029358	1360.988232	3	13
256945_20210830_2_1_a6_3_2_13_2_2	0	0	0	0	0	0	0	0	0	0	47.46379424	-15.03527527	18.69382008	11.32960632	-17.1420222	-26.31663018	51.73352868	10.02079822	1.654029358	1360.988232	3	13
256946_20210830_2_1_a6_3_2_13_1_3	0	0	0	0	0	0	0	0	0	0	47.46379424	-15.03527527	18.69382008	11.32960632	-17.1420222	-26.31663018	51.73352868	10.02079822	1.654029358	1360.988232	3	13
256952_20210830_2_1_a6_3_2_11_1_1	0	0	0	0	0	0	0	0	0	0	47.42988111	-16.01769175	18.52922601	14.5993196	-19.47110418	-25.82574865	51.76616279	10.01846842	1.570894177	1360.928595	3	11
256955_20210830_2_1_a6_3_2_11_1_4	0	0	0	0	0	0	0	0	0	0	47.42988111	-16.01769175	18.52922601	14.5993196	-19.47110418	-25.82574865	51.76616279	10.01846842	1.570894177	1360.928595	3	11
256956_20210830_2_1_a6_3_2_11_1_5	0	0	0	0	0	0	0	0	0	0	47.42988111	-16.01769175	18.52922601	14.5993196	-19.47110418	-25.82574865	51.76616279	10.01846842	1.570894177	1360.928595	3	11
256958_20210830_2_1_a6_3_2_11_1_7	0	0	0	0	0	0	0	0	0	0	47.42988111	-16.01769175	18.52922601	14.5993196	-19.47110418	-25.82574865	51.76616279	10.01846842	1.570894177	1360.928595	3	11
256959_20210830_2_1_a6_3_2_13_1_8	0	0	0	0	0	0	0	0	0	0	47.42988111	-16.01769175	18.52922601	14.5993196	-19.47110418	-25.82574865	51.76616279	10.01846842	1.570894177	1360.928595	3	13
256962_20210830_2_1_a6_3_2_12_1_2	0	0	0	0	0	0	0	0	0	0	47.41132667	-16.98512219	18.32067588	17.89390361	-21.73222187	-25.11460361	51.80001793	10.01140098	1.490875938	1360.956157	3	12
258112_20210831_2_1_a6_3_2_11_1_3	0	0	0	0	0	0	0	0	0	0	56.4146711	9.361685245	-3.829766926	-28.30589808	38.68719704	71.73350473	50.05846235	4.077375307	6.792061093	1356.199783	3	11
258113_20210831_2_1_a6_3_2_11_1_4	0	0	0	0	0	0	0	0	0	0	56.4146711	9.361685245	-3.829766926	-28.30589808	38.68719704	71.73350473	50.05846235	4.077375307	6.792061093	1356.199783	3	11
258116_20210831_2_1_a6_3_2_11_2_7	0	0	0	0	0	0	0	0	0	0	56.4146711	9.361685245	-3.829766926	-28.30589808	38.68719704	71.73350473	50.05846235	4.077375307	6.792061093	1356.199783	3	11
258117_20210831_2_1_a6_3_2_11_1_8	0	0	0	0	0	0	0	0	0	0	56.4146711	9.361685245	-3.829766926	-28.30589808	38.68719704	71.73350473	50.05846235	4.077375307	6.792061093	1356.199783	3	11
258119_20210831_2_1_a6_3_2_11_1_1	0	0	0	0	0	0	0	0	0	0	56.10981367	9.744993904	-2.956562824	-30.0917141	39.61777371	68.92888107	49.98098735	4.303968455	6.892132816	1357.901125	3	11
258120_20210831_2_1_a6_3_2_11_1_2	0	0	0	0	0	0	0	0	0	0	56.10981367	9.744993904	-2.956562824	-30.0917141	39.61777371	68.92888107	49.98098735	4.303968455	6.892132816	1357.901125	3	11
258121_20210831_2_1_a6_3_2_11_1_3	0	0	0	0	0	0	0	0	0	0	56.10981367	9.744993904	-2.956562824	-30.0917141	39.61777371	68.92888107	49.98098735	4.303968455	6.892132816	1357.901125	3	11
